cycle,j_forward_mAcm2,j_backward_mAcm2,delta_j_mAcm2
292,-0.008198535204081633,-0.057430818877551026,0.04923228367346939
293,-0.008131922959183673,-0.0568658,0.04873387704081633
294,-0.007983239795918367,-0.056181015306122455,0.048197775510204086
295,-0.0077084811224489794,-0.05583345408163266,0.04812497295918368
296,-0.007859698469387754,-0.056150485714285714,0.04829078724489796
297,-0.007945368877551021,-0.05647941632653061,0.04853404744897959
298,-0.007759601530612245,-0.05697678979591837,0.049217188265306126
299,-0.0078042923469387755,-0.05724333520408163,0.04943904285714286
300,-0.008202361734693877,-0.05733638367346939,0.049134021938775516
301,-0.0003341438775510204,-0.05477950612244898,0.05444536224489796
302,-0.007144250510204082,-0.05472246071428571,0.04757821020408162
303,-0.007225571428571428,-0.05482201275510204,0.04759644132653061
304,-0.007445405102040816,-0.05503232142857143,0.047586916326530615
305,-0.007521962244897959,-0.05499044285714286,0.0474684806122449
306,-0.00754719387755102,-0.055719536224489795,0.048172342346938776
307,-0.007561939795918368,-0.055955391326530615,0.048393451530612246
308,-0.007505261734693878,-0.05587176428571429,0.048366502551020416
309,-0.007667226530612245,-0.05668527040816326,0.049018043877551015
310,-0.007745122959183674,-0.056501581632653064,0.048756458673469394
311,-0.00783178112244898,-0.057270600510204085,0.04943881938775511
312,-0.00764809081632653,-0.0568559193877551,0.049207828571428566
313,-0.007890122959183673,-0.0568257,0.04893557704081633
314,-0.008117120918367348,-0.056937051020408164,0.04881993010204082
315,-0.008054312755102041,-0.05710927295918367,0.049054960204081635
316,-0.008032068877551021,-0.057803774489795914,0.04977170561224489
317,-0.008152640816326532,-0.057831234693877555,0.049678593877551025
318,-0.008177264285714286,-0.057818917346938774,0.04964165306122449
319,-0.007869480612244899,-0.05809321683673469,0.05022373622448979
320,-0.008326169897959184,-0.05810517193877551,0.049779002040816325
321,-0.008279541836734693,-0.05845510765306122,0.050175565816326526
322,-0.00835269693877551,-0.05817785459183674,0.04982515765306123
323,-0.008428196428571429,-0.058404148469387754,0.04997595204081633
324,-0.008168980612244898,-0.058469627040816326,0.050300646428571426
325,-0.008178822448979592,-0.05886098265306122,0.05068216020408163
326,-0.008453598469387756,-0.05886645816326531,0.05041285969387755
327,-0.008391713775510205,-0.05846200969387755,0.05007029591836734
328,-0.008444139795918367,-0.05937071734693878,0.05092657755102041
329,-0.008574611734693878,-0.05873877653061225,0.05016416479591837
330,-0.008742888775510204,-0.05912479744897959,0.05038190867346939
331,-0.008583170918367347,-0.059247155102040816,0.05066398418367347
332,-0.008382592346938776,-0.06005839489795918,0.0516758025510204
333,-0.008649285204081633,-0.059767819387755106,0.05111853418367347
334,-0.008852827040816327,-0.060025861224489795,0.05117303418367347
335,-0.008802611224489797,-0.06035284540816326,0.051550234183673466
336,-0.008879114285714286,-0.060260805102040814,0.05138169081632653
337,-0.008998399489795918,-0.05966524540816326,0.05066684591836734
338,-0.008996709693877551,-0.06069934132653061,0.05170263163265306
339,-0.00895416887755102,-0.06017574540816326,0.05122157653061224
340,-0.009038932142857142,-0.060422059693877546,0.051383127551020404
341,-0.009086435204081632,-0.060738911224489794,0.051652476020408164
342,-0.008663455612244898,-0.06048642244897959,0.051822966836734694
343,-0.009086107653061224,-0.06000003826530612,0.0509139306122449
344,-0.009032162755102041,-0.06108100204081633,0.05204883928571429
345,-0.009187475,-0.06130117346938775,0.05211369846938775
346,-0.009203049489795919,-0.0613889081632653,0.052185858673469386
347,-0.00927327857142857,-0.06121091632653061,0.051937637755102045
348,-0.008893782142857142,-0.06167616836734694,0.0527823862244898
349,-0.009286806632653062,-0.06097871275510204,0.05169190612244898
350,-0.00912602193877551,-0.06149818571428572,0.05237216377551021
351,-0.009099777040816326,-0.06139415255102041,0.052294375510204084
352,-0.009142639285714287,-0.061320771428571424,0.05217813214285714
353,-0.008891497959183673,-0.06172861275510204,0.05283711479591836
354,-0.009237242857142858,-0.06187013418367347,0.052632891326530616
355,-0.00926391581632653,-0.06200365510204082,0.052739739285714286
356,-0.00897991887755102,-0.06246126071428571,0.05348134183673469
357,-0.009003717346938776,-0.06200129081632653,0.05299757346938775
358,-0.00894685306122449,-0.06206327551020409,0.0531164224489796
359,-0.009150226530612244,-0.06220988316326531,0.053059656632653066
360,-0.009321287244897959,-0.06265580816326531,0.05333452091836735
361,-0.009444298979591837,-0.06287172448979592,0.05342742551020408
362,-0.009481434693877551,-0.0625150806122449,0.053033645918367345
363,-0.009473827551020409,-0.06276475102040815,0.05329092346938775
364,-0.009405219387755102,-0.06257343367346939,0.05316821428571429
365,-0.009620279591836735,-0.06251782448979591,0.05289754489795918
366,-0.009415683673469389,-0.06260493877551021,0.053189255102040825
367,-0.009439138265306122,-0.06330085867346938,0.053861720408163255
368,-0.009319916326530613,-0.06297272653061224,0.05365281020408163
369,-0.009558723469387754,-0.06322503979591837,0.053666316326530614
370,-0.00921006581632653,-0.0632864836734694,0.054076417857142865
371,-0.009454313775510205,-0.06339567346938776,0.05394135969387756
372,-0.009227317346938775,-0.06263302142857143,0.05340570408163265
373,-0.009565698979591837,-0.06382452755102042,0.05425882857142858
374,-0.009654165816326532,-0.06458159948979592,0.05492743367346938
375,-0.009698694387755103,-0.06419846887755101,0.05449977448979591
376,-0.009321209693877551,-0.06383880255102041,0.05451759285714286
