,0.99995,1.00495,1.00995,1.01495,1.01995,1.02495,1.02995,1.03495,1.03995,1.04495,1.04995,1.05495,1.05995,1.06495,1.06995,1.07495,1.07995,1.08495,1.08995,1.09495,1.09995,1.10495,1.10995,1.11495,1.11995,1.12495,1.12995,1.13495,1.13995,1.14495,1.14995,1.15495,1.15995,1.16495,1.16995,1.17495,1.17995,1.18495,1.18995,1.19495,1.19995,1.20495,1.20995,1.21495,1.21995,1.22495,1.22995,1.23495,1.23995,1.24495,1.24995,1.25495,1.25995,1.26495,1.26995,1.27495,1.27995,1.28495,1.28995,1.29495,1.29995,1.30495,1.30995,1.31495,1.31995,1.32495,1.32995,1.33495,1.33995,1.34495,1.34995,1.35495,1.35995,1.36495,1.36995,1.37495,1.37995,1.38495,1.38995,1.39495,1.39995,1.40495,1.40995,1.41495,1.41995,1.42495,1.42995,1.43495,1.43995,1.44495,1.44995,1.45495,1.45995,1.46495,1.46995,1.47495,1.47995,1.48495,1.48995,1.49495,1.49995,1.50495,1.50995,1.51495,1.51995,1.52495,1.52995,1.53495,1.53995,1.54495,1.54995,1.55495,1.55995,1.56495,1.56995,1.57495,1.57995,1.58495,1.58995,1.59495,1.59995
2,,,-0.003390395298421635,-0.003367336262836353,-0.0033486022013052043,-0.0033253018759895944,-0.0033082627291928734,-0.0032792647695050257,-0.0032631388333058155,-0.0032338387870614795,-0.003211373877157781,-0.0031963175992067478,-0.003171061361813897,-0.0031491474961152727,-0.003131127029717341,-0.00310559202429287,-0.0030899898831207753,-0.003060574210264375,-0.0030435803139888195,-0.003016384804949325,-0.002991223990206065,-0.002972183230487144,-0.002944676453014301,-0.0029218406083642012,-0.002900432536390504,-0.002874432638604196,-0.0028550343973035835,-0.0028287295712124978,-0.0028081353471927054,-0.0027885425935234905,-0.002761594642823479,-0.002738720284415051,-0.0027189137907747568,-0.002694327361924439,-0.0026722918142577296,-0.0026499264622064996,-0.002626287374026394,-0.002608073036187952,-0.002580368028333587,-0.0025691258746115444,-0.0026022752228826622,-0.002517105797787529,-0.0025061377782029247,-0.0024857236410709546,-0.002480843017613088,-0.0024682520791003606,-0.0024618577045863207,-0.0024688096975459036,-0.0024728182981372257,-0.0024994516789762352,-0.0025224998396514904,-0.0025720785675790963,-0.0026340044248233854,-0.0027198347971779764,-0.002833757096750734,-0.0029714162799598545,-0.0031292111846983107,-0.0033012618638560707,-0.0034334844957675955,-0.003526962911827429,-0.003556939827248547,-0.0035137671791369133,-0.00341946981631196,-0.003243392695106749,-0.003019911242912631,-0.0027544151950695613,-0.0024438357820144663,-0.0021203238431967294,-0.0017684582826212113,-0.0014084786779315077,-0.001058501302170817,-0.0006721396528291826,-0.00030604238744845664,6.835872984787861e-05,0.00045048715567811305,0.0008343222950912756,0.0012362214477106158,0.0016344976276308886,0.002064830860347783,0.002483975178835997,0.002918049004766105,0.0033615909183180377,0.0038148433152513303,0.004251638034504276,0.004715634274530045,0.005144597970579162,0.00559310236578248,0.006023160433258115,0.006415670057935028,0.006923842013405856,0.007365353425340448,0.007811251498079686,0.008274514434956005,0.008749985017778131,0.009252398547104898,0.00977258516502373,0.010334171289063264,0.010942099438942067,0.011602744282808605,0.012347014307311876,0.013178049394370431,0.014128682457641758,0.015214287824288457,0.0164371178427133,0.01788910277397274,0.01955967487916663,0.021488698002109317,0.023753686327123668,0.026372153967755,0.02952950405086489,0.033155996482228944,0.037364825131376934,0.04243444641645929,0.04814693526003005,0.05492368326536741,0.0625992064019646,0.07156611356117568,0.08182255841170227,0.09348921365105577,0.1070907567635861,0.12448025730825911
4,,,-0.003598162396314533,-0.0035660608965141167,-0.00355099751197275,-0.0035197278036002066,-0.0034989309496946852,-0.003467477673338482,-0.003445995784284922,-0.00341592970153744,-0.0033949961897438777,-0.003375512360702173,-0.0033489859637070947,-0.0033254673676021587,-0.0033071427171824,-0.0032875661463133018,-0.0032692011075865853,-0.003241974113431719,-0.0032222068706661113,-0.003194938977205367,-0.0031762455495159187,-0.0031577955471184427,-0.0031327061309371286,-0.003113016901877004,-0.0030933813654058255,-0.003071725498949047,-0.0030527208654053417,-0.003032537934448229,-0.0030141527190836277,-0.002999723823813915,-0.002981785087600825,-0.002961803082443115,-0.002959203347456441,-0.002920858145545725,-0.002907794058057456,-0.0028950242326233316,-0.0028772507802374424,-0.002866188176238628,-0.0028562396664242144,-0.002847221500438241,-0.0028436397267555895,-0.0028331935109512114,-0.0028403282538292905,-0.00283420097858806,-0.002855549442249904,-0.002866065317183656,-0.0028999716182270805,-0.0029373872438297707,-0.00298837173420905,-0.003076641096191611,-0.0031734264163498613,-0.0033334691898604663,-0.0035342066983012747,-0.003827077306042981,-0.004210097199146334,-0.004691342208699502,-0.0052690668825926415,-0.005880924728202401,-0.006418052919648568,-0.0067655091482797455,-0.006827994914546224,-0.006569936148679691,-0.006108986214686393,-0.005479364375241105,-0.00483163991283394,-0.0042300169559237365,-0.003641426634538916,-0.003134337098550935,-0.0026482674203609302,-0.0022122698291497742,-0.0018171459021481986,-0.001404784204026687,-0.0010393683905357497,-0.0006729633353729632,-0.00031891821385791305,2.3998813238444698e-05,0.00037740184388077876,0.0007240071875173956,0.0010911760014736887,0.001429958233665608,0.0017820745913342537,0.0021376803448923754,0.0024875101926993735,0.002823563573266656,0.0031896473762172443,0.003508596980776674,0.0037953555075467224,0.004199753570213285,0.004528832067711693,0.004867275303395044,0.005191664805928997,0.005536722610758095,0.005889877974881575,0.0062179449262793045,0.006591911501199581,0.006964438344363028,0.007370836898805691,0.00781356264441844,0.00829531600569685,0.008832358964806115,0.009441990464899668,0.010121236928207884,0.010922339866724412,0.011815372374931023,0.012904487833573763,0.014159851666831718,0.0156323938296611,0.017388296190060003,0.019449179107979102,0.022010872510391452,0.02499449625807296,0.028506061327050438,0.032768447386200175,0.03779407396268308,0.04411603282316587,0.05109910824921176,0.059427217250646334,0.0694197963856423,0.08093225577338502,0.09464639533406687,0.11124222148339344
6,,,-0.0034925766972427243,-0.003643508756789087,-0.0036392340846650266,-0.003617799250286958,-0.003589428722497703,-0.003556474711309437,-0.00353580662806626,-0.0035049886367292454,-0.0034857520020203374,-0.0034578471763373475,-0.003435844225989459,-0.0034116217637905353,-0.0033897366911091174,-0.0033635179788519816,-0.003353517314319504,-0.0033240994265783244,-0.0033068354362371286,-0.003289161537690306,-0.003262372704734322,-0.003251297213294304,-0.003230103600309397,-0.003207570935792257,-0.0031896544680248373,-0.0031655938695753644,-0.0031577066051128814,-0.0031341911682897074,-0.003119733701207553,-0.0031065470029395244,-0.003086173816557083,-0.0030733382570353076,-0.003061978440582372,-0.0030479256939581504,-0.003034919447669174,-0.0030249078669546342,-0.0030146278962819074,-0.003006998742865702,-0.00299511706386512,-0.0030002060931258816,-0.0030017052253214767,-0.0030193135369172754,-0.0030123628589732924,-0.0030188598020436126,-0.0030491480747926055,-0.0030745234935715088,-0.0031171605303917478,-0.0031839271322739978,-0.0032581439719546715,-0.003372048426370271,-0.003514463480794021,-0.0037302003790178535,-0.004032681304547576,-0.004437944697441629,-0.005011537983027317,-0.005773001096115868,-0.006679026440241386,-0.007662128558049969,-0.008519179297881518,-0.009094238258426594,-0.00917131087728215,-0.008713632933259073,-0.007940352248759205,-0.0069860014717624324,-0.0060617649582017765,-0.005227907100675364,-0.004469690901580796,-0.0038277429066620704,-0.003234946311065833,-0.002719312714404492,-0.0022428562170382976,-0.001796984995766853,-0.0013900622541106334,-0.0010095887457183118,-0.0006374283745392948,-0.00028525165102560976,6.781469757121861e-05,0.00040454306286883215,0.0007559627565504258,0.0010788332200765156,0.0014055420711712953,0.001744357501989774,0.0020736090873702965,0.0023893650396979247,0.0027341065665907292,0.0030248906793704858,0.003345690465693945,0.003646637908996935,0.003941746855451711,0.004246779084422761,0.004542617785239699,0.00479335836917048,0.0051552167633852715,0.0054557457329568,0.005780310828473271,0.0061146950632883935,0.006479120784594673,0.0068603837106563335,0.007282029952242759,0.007754416834905007,0.008292367146584491,0.00889639585273378,0.009602182843158011,0.010408766267685589,0.011387158390574864,0.01250362679522098,0.013848735155915958,0.01544789629399246,0.017358403240598043,0.019643427414357418,0.022391635252715134,0.02574673049883768,0.029749479714760153,0.03447835114723742,0.040174495483735397,0.04713637579513337,0.055364535409295916,0.06502942746167516,0.0766555725235111,0.09027340983787001,0.10862582415828842
8,,,-0.0037680019016239734,-0.003731755623100347,-0.003708085511684203,-0.0036798886305100106,-0.003657005132561453,-0.0036221267751351378,-0.0035938501221974904,-0.0035685415382186994,-0.003543394255082254,-0.003523731943892676,-0.003502286730441127,-0.0034730846276020662,-0.003461167389331347,-0.003432017551515959,-0.0034209874009619432,-0.0034410667396009495,-0.003372773896759299,-0.003349247938827752,-0.0033282345210253225,-0.0033164653077535655,-0.003297097537600963,-0.003271447116847861,-0.0032581712750584303,-0.0032319281869954645,-0.0032235007044140716,-0.003209554019734845,-0.0031928999426099358,-0.0031828707835629857,-0.003167153705004848,-0.0031541199212907598,-0.0031521935848601076,-0.0031358520357904337,-0.0031282792905392865,-0.0031191243779593344,-0.0031120328355324013,-0.0031068840808772123,-0.003097301755805519,-0.00311740939440194,-0.003112322042730112,-0.00312298136435108,-0.0031424434303133804,-0.003157367561517709,-0.003196062047554264,-0.0032355547335734735,-0.003300533551758671,-0.0033754278788293637,-0.003468254193175459,-0.003606002770503778,-0.0037836595229307148,-0.004030397935266495,-0.004390683501205704,-0.004911960374130127,-0.005658596767840497,-0.006678209812298924,-0.007916498286363982,-0.009267924612755682,-0.010418982776738145,-0.011216701180054089,-0.011322500456565576,-0.010667674180831465,-0.00960147620178406,-0.008318386831981014,-0.007108189442703317,-0.006052339548997346,-0.00511059322630387,-0.00433591427975129,-0.003635778476527177,-0.0030410752968444326,-0.002510660883908914,-0.002008874702957226,-0.0015739894460373488,-0.0011756340723231761,-0.0007899330337412845,-0.00042464541373321124,-7.507371050115063e-05,0.00026277524764263446,0.0006163125964131247,0.0009357264859871512,0.001255948116461536,0.001455303641901622,0.0019226861310788234,0.0022223324886131296,0.002551316056305603,0.0028488052832232043,0.003153646777368896,0.0034469953764149405,0.003728760733022303,0.004021438598989502,0.004296433506515605,0.004570766013794826,0.004866551610729211,0.005140925838250912,0.005444591075278004,0.005751600172528519,0.006079845668686656,0.00642684270826634,0.006831321834222653,0.007259167159453653,0.0077555639884391795,0.00830660225186829,0.008978585982040252,0.00972436188234496,0.01064573284780214,0.011708203816831068,0.012995966887710176,0.014525548425571756,0.01635009335204201,0.01864749189278878,0.021351837298459707,0.024598078237340188,0.028574011057007083,0.03324652420719115,0.03885878137508653,0.0460727259267137,0.0538237529907564,0.0633557854259571,0.0748738884539449,0.08889659430385492,0.10727091633640609
10,,,-0.003810180323825409,-0.003775854650284812,-0.0037530914851660697,-0.0037226860611024974,-0.003701817787902613,-0.0036679867005608756,-0.0036457591231759566,-0.0036126773556213257,-0.0035935819445314914,-0.0035719870361913247,-0.003545747106462405,-0.0035177458693960066,-0.0035045173067880155,-0.003476800064358381,-0.0034621409613625116,-0.003440966687822105,-0.0034254951061621253,-0.003403770043112383,-0.0033805295908911786,-0.00336355365835499,-0.0033397110436179053,-0.0033286879713180758,-0.0033084198140543543,-0.003297072334471885,-0.003284118472308574,-0.0032595360202158515,-0.0032492990417445798,-0.003245775610978758,-0.0032272191311734683,-0.0032177057887046823,-0.003213166183864883,-0.0031996852913373708,-0.0031935556148523355,-0.003199516943493014,-0.0031894950475725983,-0.0031868446955434803,-0.003190555849936417,-0.0032048406706953066,-0.0032124943564236846,-0.003233660649497068,-0.0032607460598130483,-0.0032844894273993037,-0.003328658924136725,-0.0033856123214202824,-0.003454360841008564,-0.003546977493144395,-0.003664787317625024,-0.0038260486076208463,-0.004027516829711069,-0.004317603975858429,-0.004722384319985217,-0.0053402232272378065,-0.006240280158167749,-0.007515719533877648,-0.009087794542601536,-0.010814311119184097,-0.012301837973218,-0.013304203091143649,-0.013438020007361185,-0.01261980237020268,-0.011276147077669652,-0.009638228089571436,-0.008055469970275272,-0.006775405768602633,-0.005668859925945938,-0.00477184069142036,-0.003984698858485651,-0.00331531539523514,-0.0027440127335827636,-0.0022187428023009654,-0.0017589312395317612,-0.0013515547126803083,-0.0009643661304493978,-0.0006046863121303505,-0.00024316213047822507,0.00010693765198016526,0.00048805853028077506,0.0008360273132473238,0.001108001590947274,0.00139455360778462,0.00171350959325554,0.0020124112519381773,0.0023349270705639814,0.002611757667861295,0.002910855693476132,0.0031902730991172825,0.0034689870946383317,0.0037460119646740902,0.004010945975908438,0.004271451293422925,0.004542943735581221,0.004804079930578146,0.005091357889156146,0.005379614227205894,0.005708191049302762,0.0060492734226624875,0.006415364572701902,0.0068297302327782845,0.007317868742391233,0.007845545746091368,0.008492933871207321,0.009220641272796393,0.0101141241950744,0.011160319198335237,0.012401704628185593,0.013901434110743162,0.01568786162436852,0.017846812736532422,0.02046361717895025,0.023618251404199958,0.027507252491022278,0.03210079051719023,0.03764631707966218,0.044403018334118624,0.05264159308532053,0.06233673019286917,0.0741044632221919,0.08799074177447933,0.10705367550916553
12,,,-0.003853297968061048,-0.003815277399519617,-0.0037941598878277315,-0.0037599631514054735,-0.0037400508140142926,-0.003704486594176151,-0.003681755319267433,-0.003653285123124745,-0.0036284284568878626,-0.0036088815749340517,-0.0035826255153307294,-0.0035605676635204085,-0.003542248675272399,-0.0035183937833766104,-0.0035047290726928676,-0.0034764003601072038,-0.003463752457798515,-0.0034445386791833697,-0.0034229038865703984,-0.0034142258921486084,-0.003386752223477324,-0.0033688152834129574,-0.003361573501887731,-0.003334780556247637,-0.003329107534921303,-0.003314440560768443,-0.003303961526111209,-0.003305823939178998,-0.0032852841050124465,-0.0032718455279104695,-0.003269210773400953,-0.003265353393748257,-0.0032638414458937637,-0.003259186441935006,-0.003263385168844715,-0.003267945213552106,-0.0032716130720779496,-0.003294224287668282,-0.003305727648323631,-0.0033249682754758012,-0.0033646428690483916,-0.003397792345678456,-0.0034555897268130835,-0.0035174727331602584,-0.003611827750912867,-0.0037123168672507324,-0.0038413391336170532,-0.00402728636228298,-0.004259053261219757,-0.004581731073287351,-0.0050624874333496704,-0.0057500304383992125,-0.006806354790277501,-0.008350032314021887,-0.010279734657787601,-0.012389948382175582,-0.014200450074056839,-0.015400681999186806,-0.015500679257823368,-0.014442220050748017,-0.012710183017052764,-0.01081285639837602,-0.00888713138608895,-0.007377815139425141,-0.006121927629266222,-0.005104283057016847,-0.0042263265299350514,-0.0034958505820620964,-0.002876014784643324,-0.0023179581084674513,-0.0018463558571773658,-0.001416777837477251,-0.0010201014905737217,-0.0006566473879887525,-0.00029766427563573684,4.24209880627464e-05,0.0003841360719941472,0.0007009967102653282,0.0010186897149744901,0.0013367053988146457,0.0016577647083226683,0.0019490803612149837,0.0022706216624746676,0.0025420999526286816,0.0028360579228024502,0.0031066392556123937,0.0033838219302880354,0.003657407445416401,0.003922742229886122,0.004179431092793148,0.004423574770587389,0.004707711280438957,0.0049851251719401106,0.0052620997793169305,0.005566003508593342,0.005889308890425837,0.006239402554002012,0.006642001747979696,0.0070978139276104,0.007613836496333574,0.008240414329545273,0.008947164217758355,0.009825544077850705,0.010839414047643329,0.012068914319757046,0.013543596937333154,0.015326374973145804,0.01747465878685106,0.020077129272276235,0.023124161822971178,0.027110531086486152,0.03171333907379631,0.03729648238710982,0.04410065571215969,0.05238330944992585,0.062187444018635706,0.07413332944160612,0.08826916881045342,0.10895440592804155
14,,,-0.0038411818995355597,-0.003841499476883394,-0.0038296684762406407,-0.003794260913765525,-0.0037870436111971774,-0.003743255347157708,-0.003709103072492607,-0.003688120728725778,-0.0036651969705980073,-0.003645339473315515,-0.003619347886791967,-0.0035960184757176856,-0.0035703101833051147,-0.0035546284598933875,-0.003546671214463967,-0.003509566017926209,-0.003497023653845114,-0.00348070016006667,-0.003458766780737071,-0.0034453015649089057,-0.0034246203078466663,-0.003410288200629631,-0.0033947392808158765,-0.0033800657280484833,-0.0033703517585067927,-0.003356860755681298,-0.003351872686804084,-0.0033420416229039793,-0.003325994217411055,-0.003319240424772233,-0.00332149378689677,-0.0033173969940096305,-0.003317312590724557,-0.003318530395955282,-0.0033188560533160064,-0.0033349446167822657,-0.0033361496241071102,-0.0033647440709528562,-0.0033777935432174992,-0.0034178285266516567,-0.0034518648007433326,-0.0035047996559911076,-0.0035679849179256493,-0.0036473458134416792,-0.003748806095649682,-0.0038684395389239007,-0.004012512250932838,-0.004218655105954075,-0.004481092584853016,-0.004841521029516128,-0.005374648630757778,-0.006153658425750437,-0.007365080558242816,-0.009158359892609337,-0.01148343045833617,-0.01398761018731827,-0.016113593238037613,-0.01748817536302725,-0.01756278210980853,-0.016377955381226054,-0.01409350141178905,-0.011750671242019842,-0.009672190071175112,-0.007956671804444412,-0.006544339589416305,-0.005433645157364438,-0.004466837461557212,-0.0036913910957936035,-0.0030297363499588357,-0.0024444228674549654,-0.0019551086986048846,-0.0015155683495585656,-0.0011227243038731366,-0.000747270914301346,-0.000382305773094127,-5.283275742517596e-05,0.0002904111191056912,0.0006095704534824161,0.0009260625040528297,0.0012392220219605084,0.0015628837970519244,0.0018518819128780415,0.002168674683898434,0.0023906590828086196,0.0027482815103078134,0.0030128954846554835,0.003284988325071942,0.003556113116757512,0.0038165396475796165,0.004068863351449524,0.004329328749838824,0.0045639290986250365,0.004839253626866044,0.005105647115982336,0.005395385301614896,0.0057076198502188456,0.006050051107190267,0.006446763624341686,0.006881465308185608,0.007382229510855881,0.007991651469724286,0.008688837836835883,0.009554865098746437,0.010561231931499989,0.011776797246421906,0.01324351232723657,0.015020107148735244,0.017166702193688366,0.0197415460006326,0.022972367281809545,0.026832827010940377,0.03146314343144232,0.03707333586157551,0.044132300896226696,0.052328563906535466,0.06227657060358177,0.07437542543774056,0.08910352984722965,0.10827180397289551
16,,,-0.003916598729900519,-0.0038817366544708167,-0.0038606941412732357,-0.0038344292074656726,-0.003812666768132955,-0.003780143988659193,-0.003748260711453125,-0.003720727269702258,-0.0036998312440602674,-0.003675824322810146,-0.003654975948111493,-0.003623420085266216,-0.0036101374020525785,-0.003578192782760791,-0.003570769109399824,-0.0035468388701156857,-0.003527758322526937,-0.0035183266956220057,-0.003496258498490026,-0.0034863263672339634,-0.0034645294241861632,-0.0034469940014434292,-0.0034365488506371664,-0.003421764330552942,-0.0034085293134987764,-0.0033951612429334276,-0.0033844006326816225,-0.0033811868272647437,-0.003372587437740907,-0.0033662106866757264,-0.0033717893812646484,-0.003362739368182953,-0.003363307568358508,-0.003372683165902516,-0.0033746302459327967,-0.003391354434165642,-0.0033924795602385863,-0.003427331651617539,-0.0034543147915158025,-0.0034894591461400474,-0.003543692311376241,-0.0035885174536692253,-0.0036759537194399404,-0.0037596961696693475,-0.0038668648731748213,-0.004010884095023479,-0.004195089231594672,-0.004420030656770228,-0.004720154994710147,-0.005135499441629436,-0.005700405845817523,-0.006567895225986774,-0.007924635898713294,-0.01001445389324419,-0.012724011423719844,-0.015650428705507535,-0.018065760482986574,-0.019545577670261636,-0.01951961466012609,-0.01791604681038075,-0.015455143069126242,-0.012810531344828995,-0.010572385739068928,-0.008435869352928744,-0.006884111424390154,-0.005662450835169657,-0.004626089438766097,-0.003789606223646486,-0.0031053578872948656,-0.0024961262438072847,-0.0019821225263155504,-0.0015383624960438262,-0.0011210995634925575,-0.0007461709402689401,-0.0003800575136631753,-3.8235616946019366e-05,0.0003045473890155066,0.000620537912534074,0.0009335458260519051,0.0012626273228134252,0.0015705821185574335,0.0018605830679411424,0.0021795418134665256,0.0024410879629645893,0.0027370319138731165,0.0030034282576943284,0.0032660819527045885,0.003529912998810242,0.003789875663877811,0.004037398413482549,0.004285835583385173,0.004512791311035251,0.004765369520378422,0.005023037089535446,0.005325950100447753,0.005626996520251627,0.005958882190595703,0.006326599939995021,0.006766415157111316,0.007248442042277009,0.007850547786480202,0.008526692643369395,0.00939238558220571,0.010382450815178502,0.011609352726951898,0.013059690612644795,0.01482811264927666,0.01699149130472391,0.019603039406227697,0.022759751944335424,0.026729012194113687,0.031401591717561,0.03709493212562015,0.04402448329626139,0.052528388936319406,0.06259793355933056,0.07491501198485151,0.08962395106249652,0.11104170677825886
18,,,-0.003943645572780764,-0.003909296024980122,-0.0038840119329583275,-0.0038529190029466796,-0.003830385951281476,-0.003794360396465202,-0.003766612646300924,-0.003736931303004536,-0.0037137260331775272,-0.0036945888811020337,-0.003661415200502043,-0.0036473201185754384,-0.0036231385956309635,-0.003601342304486942,-0.0035915205773475126,-0.0035590978655756717,-0.003543861497424817,-0.003525928371305834,-0.0034997881036946624,-0.0034880499729412207,-0.0034646475804128267,-0.003457653808385808,-0.0034513065233466172,-0.0034226275865950496,-0.003416361200318317,-0.0034042257353903297,-0.0034007480550738846,-0.003402638860329024,-0.003390774777621181,-0.003384790792437409,-0.003387173366071281,-0.0033780708974275268,-0.0033803296913735036,-0.0033859137231144138,-0.0033975558630001323,-0.0034118196098743424,-0.003425075000691163,-0.003464554048703635,-0.0034957772022439874,-0.0035300235421551387,-0.0035978275070077037,-0.0036497807878590033,-0.003746857259081383,-0.0038395004478887157,-0.003963786323174515,-0.004130556934469853,-0.004324527071149337,-0.004582192658077125,-0.004896491068460347,-0.005348322632330447,-0.005990441252435891,-0.006956687545885444,-0.008467705163234732,-0.010843656328849064,-0.013947595798745925,-0.017292349850494562,-0.020001742515285345,-0.021598227403567115,-0.02144752987259212,-0.01961916697339655,-0.01700375287256237,-0.013649918667229654,-0.0109987075647432,-0.008894258787565428,-0.007209541097194051,-0.00588915845604045,-0.004789979454084112,-0.003915811952121108,-0.003201482227490195,-0.0025741961063699805,-0.002052352759256388,-0.0015915243998094906,-0.0011852175729454594,-0.0008106179999780552,-0.00043564423044556487,-9.715663413359914e-05,0.0002532215390328368,0.0005742100750697009,0.000884333858331497,0.001213401692769644,0.001526967630715919,0.001817923537500348,0.002135266225066457,0.002401968723424527,0.002694977291059139,0.002949312197167789,0.003234171623685714,0.0035074449519480176,0.003768347882659225,0.00404501705787542,0.004341235242004065,0.004555442880289035,0.004782836867805,0.0050129755609902415,0.005292509957088218,0.0055835611298965335,0.00591287174464536,0.006277329869424631,0.0067068151297626786,0.007184709818439061,0.0077811217276349915,0.008455228401962523,0.009298714485509401,0.010288565236450211,0.011513343428486937,0.012969524496067185,0.014735145511892991,0.016914424455061403,0.019543909162772523,0.02277615020545338,0.026706300090309675,0.031408636373267323,0.03714251784402223,0.04400421485803436,0.05276252304566264,0.06293407625173336,0.07542440816136313,0.09048146440199135,0.11204872097940495
20,,,-0.0039783967029333005,-0.003936507787958864,-0.0039100122485520245,-0.003878937608862214,-0.0038548091681550514,-0.003820343195225293,-0.003795050049480562,-0.003760655662278561,-0.003736879770481916,-0.0037238437929024825,-0.0036915354306800846,-0.0036676524983692434,-0.0036510436314507086,-0.0036251301867913023,-0.003608615468833033,-0.0035839144344505507,-0.003571648330935324,-0.003552597854241388,-0.0035368377995549155,-0.0035237506635121263,-0.0035062451860303455,-0.003492110880117929,-0.003476486573888703,-0.003464635902157942,-0.0034539275480049672,-0.0034372945113411036,-0.0034350903877133844,-0.003439688119389974,-0.0034313665955954154,-0.0034342093203132192,-0.003434548025128881,-0.0034243535622585117,-0.0034341611943357964,-0.003445717449005526,-0.003451197141126327,-0.0034725319354813695,-0.0034951108807551126,-0.003534729530138819,-0.0035572874669140076,-0.0036147417184081367,-0.0036819331381048657,-0.003741999954988488,-0.0038487017939739703,-0.003952311182340847,-0.00409769693138083,-0.004273879978049252,-0.004493413900055328,-0.004767667187576137,-0.005121977177498283,-0.005612481319978449,-0.006320425530713204,-0.0073865060152800924,-0.009083762371441229,-0.01172290319412495,-0.015254425079337181,-0.019027276347261358,-0.022014220123867046,-0.023663857954361635,-0.023381082708762962,-0.02120916523432603,-0.01817673908051572,-0.014525804549651227,-0.011642280460087112,-0.0093484147392733,-0.007530034428571831,-0.006120572192225384,-0.004956169725255143,-0.0040393456606475486,-0.003293586907631548,-0.002650293844289106,-0.0021126612598117347,-0.0016487414106180146,-0.0012235981510560973,-0.0008441108846788756,-0.00046691476102310767,-0.0001242171933386329,0.00022172868079134127,0.0005422415731383773,0.0008638726508509815,0.0011708084383110064,0.0015154633331618587,0.0018132529208923476,0.002138787365425299,0.0024117910216095223,0.0027044027245980156,0.0029705987909239657,0.0032370341878364436,0.0034950783606609954,0.0037483923045157647,0.003985301314392122,0.004237935164400067,0.00447592458922827,0.004728270424299262,0.004962750420941411,0.005237754974677401,0.005527499802487121,0.0058439643839330235,0.0062033925193300124,0.006625978780814036,0.0070935147099148565,0.007674020117308069,0.00835280819593326,0.009191264360291126,0.01017088858300193,0.011383924237104569,0.012847080059693976,0.014620372547138128,0.01681454224149711,0.019443011503087977,0.022733838670835105,0.026721212332617414,0.03146505809468853,0.037176489812763516,0.044470608824366646,0.052849189687218585,0.0631722841593985,0.0757081661803527,0.09108165461144843,0.11056125690851198
