cycle,delta_line_mAcm2,m_fit,b_ox_fit,b_red_fit,is_outlier_zscore,delta_line_mAcm2_no_outliers_zscore,is_sampled
613,0.018296612873254625,0.25567234658073573,-0.2860268683764192,-0.30432348124967384,,,False
615,0.016289468509965405,0.08559230648048825,-0.1129947702710905,-0.1292842387810559,,,False
617,0.017861448447905492,0.11287346079484294,-0.13841922457532843,-0.15628067302323392,0.0,0.017861448447905492,True
619,0.01563211403508777,0.15857275008950847,-0.18673797467622016,-0.20237008871130793,,,False
621,0.015081422188805427,0.1812251317579646,-0.21206925259154052,-0.22715067478034595,,,False
623,0.018793081147511687,0.09764536376655915,-0.12334922816539409,-0.14214230931290578,,,False
625,0.018647971919083406,0.15539332545649637,-0.18169557974860806,-0.20034355166769147,,,False
627,0.018236614616302667,-0.006137516290728339,-0.016234226957564497,-0.034470841573867164,,,False
629,0.016579328405537774,0.3318990991765127,-0.364717205832103,-0.38129653423764076,,,False
631,0.01664676122628006,0.2283352660221979,-0.2577514571620145,-0.27439821838829453,,,False
633,0.01761322207005611,0.05057174185463591,-0.07651450046321087,-0.09412772253326698,,,False
635,0.01674267311910735,0.1620258893662727,-0.1907078310584725,-0.20745050417757985,,,False
637,0.015430733799379454,0.1520800050125297,-0.18125000507500155,-0.196680738874381,0.0,0.015430733799379454,True
639,0.019276159615109256,0.12391811134980231,-0.1488290749257457,-0.16810523454085496,,,False
641,0.018953203837570154,0.16053775044754598,-0.18754458939326807,-0.20649779323083822,,,False
643,0.017684037757489002,0.14714250662370162,-0.17370749236049576,-0.19139153011798477,,,False
645,0.01983014531626698,0.28934394056570023,-0.31996641241969076,-0.33979655773595774,,,False
647,0.014875840242869143,0.30196344862155233,-0.33667165875895005,-0.3515474990018192,,,False
649,0.016236862760472703,0.38137373684210524,-0.41550575016837166,-0.43174261292884436,,,False
651,0.015038330656402976,0.12189356641603878,-0.15113229984193416,-0.16617063049833714,,,False
653,0.018213588331543185,0.21053561833154233,-0.24051949187145355,-0.25873308020299673,,,False
655,0.016319745574650935,0.18278571285356102,-0.2133228995285399,-0.22964264510319082,,,False
657,0.02160375637247891,0.27526361475116234,-0.3040101805338676,-0.3256139369063465,0.0,0.02160375637247891,True
659,0.015194063909774458,0.2429186863587537,-0.27550925930822956,-0.290703323218004,,,False
661,0.01946902832199554,0.18720978231292448,-0.21486677067175436,-0.2343357989937499,,,False
663,0.014402404576321776,0.08662345864661591,-0.11571200017426359,-0.13011440475058536,,,False
665,0.016010096211361763,0.1621932918009298,-0.191636885622392,-0.20764698183375377,,,False
667,0.018287427106456644,0.24069060902255518,-0.27015086026350255,-0.2884382873699592,,,False
669,0.015391951757966371,0.11869567597565306,-0.1468895595903176,-0.16228151134828397,,,False
671,0.01734910856844496,0.13127820515574687,-0.15981737917241068,-0.17716648774085564,,,False
673,0.01699611034968379,0.24205219656283591,-0.2720234854864342,-0.28901959583611797,,,False
675,0.016122581578947387,0.0822839377013949,-0.10918171000248614,-0.12530429158143352,,,False
677,0.015273820198711097,0.20160781417830184,-0.23288336046052532,-0.24815718065923642,0.0,0.015273820198711097,True
679,0.018445559396109423,0.19261545005370487,-0.21922368512445023,-0.23766924452055965,,,False
681,0.01673001240004774,0.017186944146078718,-0.04168643737225487,-0.05841644977230261,,,False
683,0.020936318431793832,0.2877945223773705,-0.3157572107875194,-0.3366935292193132,,,False
685,0.019179199445041234,0.1865133086287143,-0.21448990560141967,-0.2336691050464609,,,False
687,0.017183459854397898,0.26465934085213055,-0.29536337545789293,-0.3125468353122908,,,False
689,0.018698281667860195,0.3051516104547088,-0.3359442911470854,-0.3546425728149456,,,False
691,0.018882022935314546,0.2435038045112768,-0.27072014758295454,-0.2896021705182691,,,False
693,0.01742962723356012,0.27622655782312794,-0.307772201112815,-0.3252018283463751,,,False
695,0.017945183017663235,0.1479050483351233,-0.17410808029172908,-0.19205326330939232,,,False
697,0.01990239191789006,0.2626317150017894,-0.29158110035785095,-0.311483492275741,0.0,0.01990239191789006,True
699,0.014909363686597454,0.2746611639813823,-0.3084370372982194,-0.3233464009848169,,,False
701,0.01851507048633491,0.14966744396706066,-0.17602359168520104,-0.19453866217153595,,,False
703,0.015016043752834496,0.10943140136054372,-0.1374931948879995,-0.152509238640834,,,False
705,0.02231557830827069,0.13307228929466527,-0.15767134359154464,-0.17998692189981533,,,False
707,0.018769910454708216,0.20125433154314296,-0.22910718670218633,-0.24787709715689454,,,False
709,0.013030586710824799,0.3753052670963119,-0.41224178489581265,-0.42527237160663744,,,False
711,0.018367182059315035,0.1925139212316496,-0.22039164178316123,-0.23875882384247626,,,False
713,0.017927454054183167,0.1914234357321871,-0.21978959181868035,-0.23771704587286352,,,False
715,0.01860357116959066,0.1794251095596132,-0.2070425769839333,-0.22564614815352396,,,False
717,0.02065940021959667,0.40673326924453934,-0.438885328052225,-0.4595447282718217,0.0,0.02065940021959667,True
719,0.01714959158789836,0.140295131757966,-0.16783818230133798,-0.18498777388923635,,,False
721,0.01881553923320209,0.18779386788399335,-0.21467683567785584,-0.23349237491105793,,,False
723,0.017881544892588752,0.38099357608306383,-0.41268814322121916,-0.4305696881138079,,,False
725,0.017974806908939073,0.16099394271392692,-0.18827178399626554,-0.2062465909052046,,,False
727,0.018213033308867477,0.13515687683494373,-0.16071596252757597,-0.17892899583644345,,,False
729,0.018243397074233336,0.26628513354815553,-0.2964276514459671,-0.31467104852020045,,,False
731,0.017578099200978747,0.21696885499462887,-0.2463816048418726,-0.26395970404285135,,,False
733,0.021141049949278068,0.2509158413891871,-0.2776643329290975,-0.29880538287837555,,,False
735,0.017229401999641986,0.13402360257787332,-0.1605533676395318,-0.17778276963917378,,,False
737,0.01922057490631346,0.2249035044754731,-0.25203073758991923,-0.2712513124962327,0.0,0.01922057490631346,True
739,0.015909594993436027,0.18445856426781124,-0.213731329328828,-0.22964092432226402,,,False
741,0.013675698366750227,0.03682213354815658,-0.06222399061123357,-0.0758996889779838,,,False
743,0.016970061608187176,0.1869607883995686,-0.2161202963408403,-0.23309035794902747,,,False
745,0.021685151493018306,0.23862149516648717,-0.2669880636820103,-0.2886732151750286,,,False
747,0.019280436226280007,0.10283689867525855,-0.1271513850942589,-0.14643182132053892,,,False
749,0.017705914246926857,0.19969008199069105,-0.2283902156238647,-0.24609612987079155,,,False
751,0.015833525837212148,0.15194876799140689,-0.18107735188790314,-0.19691087772511529,,,False
753,0.018188467234156847,0.29870882563551665,-0.3300073604108478,-0.3481958276450047,,,False
755,0.01917269880654017,0.06453861331901069,-0.08787235851853159,-0.10704505732507176,,,False
757,0.018504774035684513,0.2084060927318297,-0.23837359732233532,-0.25687837135801983,0.0,0.018504774035684513,True
759,0.016625351803914612,0.20210807984246298,-0.23203612621202324,-0.24866147801593785,,,False
761,0.018844043027807622,0.16147820658789705,-0.18800879055815334,-0.20685283358596096,,,False
763,0.01996737711779456,0.26691014643752015,-0.29704765512276676,-0.3170150322405613,,,False
765,0.01562608433404941,0.16844993089867313,-0.1976517238755876,-0.21327780820963702,,,False
767,0.014176459995822926,0.12232947905477752,-0.1523238988858945,-0.16650035888171744,,,False
769,0.018195708644826364,0.1177537368421037,-0.1440897077912272,-0.16228541643605357,,,False
771,0.0195352021356964,0.17987791550304302,-0.2061555185474498,-0.2256907206831462,,,False
773,0.01767065218045112,0.02067317830289889,-0.04386817450766148,-0.0615388266881126,,,False
775,0.019287300717866107,0.09456062047977043,-0.11909137683068269,-0.1383786775485488,,,False
777,0.01795897511755587,0.1582051467955595,-0.18621824224430633,-0.2041772173618622,0.0,0.01795897511755587,True
779,0.019914863402554023,0.10041563766559126,-0.12401352117532843,-0.14392838457788246,,,False
781,0.01562751435612847,0.1288151392767634,-0.15837691673221055,-0.17400443108833902,,,False
783,0.019500735892111265,0.12445170605084074,-0.14990327844245907,-0.16940401433457034,,,False
785,0.012215141700680304,0.08407505442176755,-0.11331374760012128,-0.12552888930080158,,,False
787,0.017861207763456344,0.2963199602577866,-0.3284311051829402,-0.34629231294639656,,,False
789,0.02067002006385013,0.1056957647690645,-0.1290118747595285,-0.14968189482337863,,,False
791,0.017576477372001464,0.22138355424274936,-0.25066242079290396,-0.2682388981649054,,,False
793,0.0201501907148825,0.195328465091299,-0.2210182990727662,-0.2411684897876487,,,False
795,0.017584270433225968,0.2623684522019327,-0.29469876046555676,-0.31228303089878273,,,False
797,0.015746848542785574,0.2903125735767981,-0.3216493326752686,-0.33739618121805415,0.0,0.015746848542785574,True
799,0.016489831240601494,0.24373906086645267,-0.27387642134527906,-0.29036625258588056,,,False
801,0.03260154349803079,-0.008764308270676901,-0.000839821677587331,-0.03344136517561812,,,False
803,0.017153530559732705,0.12823910597923338,-0.154982666430919,-0.17213619699065172,,,False
805,0.017242411849266087,0.1902605288220538,-0.21952838751038956,-0.23677079935965564,,,False
807,0.017179632234753578,0.19108995739348292,-0.21979128455798208,-0.23697091679273566,,,False
809,0.019960944138322015,0.05345889795918271,-0.07604286668889695,-0.09600381082721897,,,False
811,0.019242866865377767,0.19253452846401586,-0.22003568562203524,-0.239278552487413,,,False
813,0.020587541084855082,0.1410942706766912,-0.1657389702541734,-0.18632651133902847,,,False
815,0.01767590849266029,0.162287818832796,-0.19006569990031763,-0.20774160839297792,,,False
817,0.018603661497195445,0.1820983358395981,-0.2094551517650517,-0.22805881326224714,0.0,0.018603661497195445,True
819,0.017750331975772776,0.14527194450411665,-0.17136833609909913,-0.1891186680748719,,,False
821,0.016511945058479555,0.13298810955961204,-0.1615747538676464,-0.17808669892612594,,,False
823,0.01806678501969211,0.3057006133190108,-0.3372739829133889,-0.355340767933081,,,False
825,0.018190605576441143,0.2375935571070532,-0.26755633890602565,-0.2857469444824668,,,False
827,0.020442206126626172,0.2674328814894383,-0.29646093976296073,-0.3169031458895869,,,False
829,0.018877693893662728,0.181441448621554,-0.20846536633470697,-0.2273430602283697,,,False
831,0.01943388898138204,0.1742877626208385,-0.20100644991087296,-0.220440338892255,,,False
833,0.01819252460078777,0.19712695596133098,-0.22533609790484965,-0.24352862250563742,,,False
835,0.015960048894856305,0.25099273254565,-0.28140186836881215,-0.29736191726366845,,,False
837,0.018720091418427065,0.24730450161117007,-0.2773411847889209,-0.29606127620734796,0.0,0.018720091418427065,True
839,0.01411943092254453,0.17367005836018448,-0.20548779754724422,-0.21960722846978875,,,False
841,0.014625194904523298,0.29497145614034925,-0.3284624340010873,-0.3430876289056106,,,False
843,0.020451588884711797,0.1874182205513768,-0.21412127011426257,-0.23457285899897437,,,False
845,0.01839167633727179,0.26050932402434573,-0.2890071804825383,-0.3073988568198101,,,False
847,0.02139871025062659,0.10739234514858399,-0.1321151902494504,-0.153513900500077,,,False
849,0.01672579617257433,0.1293070540637313,-0.15613944373487057,-0.1728652399074449,,,False
851,0.018087561288936654,0.1464135155746504,-0.17315279628025515,-0.1912403575691918,,,False
853,0.016021408631101602,0.1400321077694229,-0.16960984854007877,-0.18563125717118037,,,False
855,0.01837868251103955,0.14004457357679853,-0.16647511082073838,-0.18485379333177793,,,False
857,0.01617563675677293,0.06999445327604735,-0.09737968175494743,-0.11355531851172036,0.0,0.01617563675677293,True
859,0.0161700845351474,0.09167745578231279,-0.11876441400922438,-0.13493449854437178,,,False
861,0.021730563121494295,0.3732430490511986,-0.4055550338979068,-0.4272855970194011,,,False
863,0.016852508965867097,0.18581519405656904,-0.21360767843387013,-0.23046018739973723,,,False
865,0.021212631407089233,0.210842957393483,-0.23655417646741062,-0.25776680787449985,,,False
867,0.016683192978279082,0.20737780809165812,-0.2379058238002968,-0.25458901677857587,,,False
869,0.0167165769602578,0.22941143716433826,-0.2598881038769141,-0.2766046808371719,,,False
871,0.018783470426661952,0.25564058789831656,-0.2865004818207125,-0.3052839522473745,,,False
873,0.015626918146556867,0.19208942642319857,-0.2227252436371363,-0.23835216178369317,,,False
875,0.015583825797231166,0.20297530755460025,-0.23402664590696837,-0.24961047170419953,,,False
877,0.016157594823367982,0.15880082957393343,-0.18853016545874618,-0.20468776028211416,0.0,0.016157594823367982,True
879,0.017208205611051464,0.21966298818474703,-0.24809680764009817,-0.26530501325114964,,,False
881,0.015426554591836783,0.14959264625850294,-0.179215803425673,-0.1946423580175098,,,False
883,0.020075995593746343,0.22243003114930132,-0.24966220644749032,-0.26973820204123666,,,False
885,0.018371248179377075,0.14518574794128214,-0.17200958863233978,-0.19038083681171686,,,False
887,0.01610487595178428,0.24148926960257808,-0.27321489532058024,-0.2893197712723645,,,False
889,0.014472627558181184,0.11598211851056157,-0.1445804314392841,-0.15905305899746527,,,False
891,0.017002295991168426,0.11277082957393379,-0.13983641567058325,-0.15683871166175167,,,False
893,0.017786814004654483,0.22742621410669375,-0.25648909989743346,-0.27427591390208794,,,False
895,0.019364882544456452,0.37209666630862803,-0.40454433095295095,-0.4239092134974074,,,False
897,0.019369456201217383,0.2067267253848897,-0.2333477551510278,-0.2527172113522452,0.0,0.019369456201217383,True
899,0.018676285650435664,0.2937649291084843,-0.3246807383425918,-0.3433570239930275,,,False
901,0.017365589740422516,0.09504582814178344,-0.120506756961371,-0.13787234670179352,,,False
903,0.018037831236424495,0.23080345148585676,-0.2603452012806437,-0.2783830325170682,,,False
905,0.01736309266797953,0.20562574292875058,-0.23511087635488725,-0.2524739690228668,,,False
907,0.018282757778374598,0.19687241747225206,-0.22435448325035873,-0.24263724102873332,,,False
909,0.015540659109082255,0.14228402685284566,-0.1717075701211958,-0.18724822923027806,,,False
911,0.015537350306719211,0.2543706827783741,-0.2867670973236237,-0.3023044476303429,,,False
913,0.01845891050423687,0.3608540973863223,-0.3939436385350241,-0.412402549039261,,,False
915,0.017369946326530716,0.2488612108843522,-0.28096870251501876,-0.2983386488415495,,,False
917,0.017861848085093723,0.08452963086287171,-0.10991860687684021,-0.12778045496193394,0.0,0.017861848085093723,True
919,0.015513144499940346,0.07699293376297849,-0.1044103668230372,-0.11992351132297754,,,False
921,0.015591193727771874,0.10971943215180661,-0.13697633270705326,-0.15256752643482513,,,False
923,0.014562996388590599,0.29048427425707146,-0.32448127238302493,-0.33904426877161553,,,False
925,0.019488533670485864,0.3465485861081255,-0.3790798613065307,-0.39856839497701657,,,False
927,0.015417252851175567,0.10538742391693436,-0.13255009322518713,-0.1479673460763627,,,False
929,0.0206386348884115,0.2728267626208368,-0.302012040029361,-0.3226506749177725,,,False
931,0.016607123150137293,0.162220448263515,-0.19100388415594322,-0.2076110073060805,,,False
933,0.01635275759338828,0.2559120554958822,-0.28703120669959364,-0.3033839642929819,,,False
935,0.020402523221148106,0.12035456963838029,-0.1446336849832059,-0.165036208204354,,,False
937,0.01651033316087841,0.07328764983888335,-0.09980907339064704,-0.11631940655152545,0.0,0.01651033316087841,True
939,0.01844502073815496,0.20786434514858482,-0.23711521608798186,-0.2555602368261368,,,False
941,0.019089427867884035,0.16723576620121722,-0.195234624805682,-0.21432405267356602,,,False
943,0.02045806506504355,0.2974692391693514,-0.32683836883616496,-0.3472964339012085,,,False
945,0.018741299381787813,0.18260140350877188,-0.210642665915188,-0.2293839652969758,,,False
947,0.01780545538369732,0.19029945506623724,-0.21822307921610767,-0.236028534599805,,,False
949,0.01631284943847716,0.29496745793054,-0.3278136435564119,-0.34412649299488907,,,False
951,0.018221983899630034,0.2675662559971341,-0.2989323407347416,-0.31715432463437165,,,False
953,0.0150335945363409,0.17016252882205518,-0.19920043667994203,-0.21423403121628293,,,False
955,0.018169132116004294,0.17692635660579845,-0.20482904636879312,-0.22299817848479742,,,False
957,0.017375392315908927,0.19988591729323216,-0.22828841296497643,-0.24566380528088536,0.0,0.017375392315908927,True
959,0.018431741348012898,0.10263434872896565,-0.12806681565601757,-0.14649855700403047,,,False
961,0.0175152666189283,0.08630616684568541,-0.11138449181929944,-0.12889975843822774,,,False
963,0.01564394941222108,0.2054591027568912,-0.23532295380136092,-0.250966903213582,,,False
965,0.017308707742570734,0.09569513784461121,-0.1219659207815679,-0.13927462852413863,,,False
967,0.019488045044158075,0.36328049838882936,-0.39592394372311945,-0.41541198876727753,,,False
969,0.019295557525361107,0.23205493984962217,-0.26058974977975524,-0.27988530730511635,,,False
971,0.015700519452202022,0.3072485019692093,-0.3418499092522153,-0.35755042870441733,,,False
973,0.018696458428810125,0.3069365982814158,-0.33833957286192917,-0.3570360312907393,,,False
975,0.01603546226817043,0.15351693447905462,-0.18234909169133823,-0.19838455395950866,,,False
977,0.018745574763098294,0.22100480093089878,-0.24798218140132983,-0.2667277561644281,0.0,0.018745574763098294,True
979,0.019490533144169986,0.2454557633369145,-0.2754607440031738,-0.29495127714734376,,,False
981,0.018758051527031916,0.21952269244539863,-0.24653086848674483,-0.26528892001377674,,,False
983,0.018651896491228087,0.1582767461510918,-0.18653695850146484,-0.20518885499269293,,,False
985,0.016679003992719987,0.21475859935553185,-0.245500423159158,-0.262179427151878,,,False
987,0.01772549753252184,0.3187519155030434,-0.35152584078002147,-0.3692513383125433,,,False
989,0.01648666179556041,0.3029511808091645,-0.3383795039176528,-0.3548661657132132,,,False
991,0.01890987779985681,0.18304194987468542,-0.21117127045543588,-0.2300811482552927,,,False
993,0.0170376034443252,0.23751709881847477,-0.26848159551060585,-0.28551919895493105,,,False
995,0.015431869603174664,0.17356819047619043,-0.2035328009911836,-0.21896467059435826,,,False
997,0.017364024507697917,0.2440917622627995,-0.27641814334129283,-0.29378216784899075,0.0,0.017364024507697917,True
999,0.017041853800572937,0.24006609165771506,-0.27003900397669967,-0.2870808577772726,,,False
1001,0.031146061367108277,0.051870558181166586,-0.061651599510802804,-0.09279766087791108,,,False
1003,0.020451752516410127,0.19373479341210081,-0.21946420896025254,-0.23991596147666266,,,False
1005,0.016050727854159258,0.11586517794486219,-0.14335832892485928,-0.15940905677901854,,,False
1007,0.017213762892946682,0.27380124561403507,-0.30435532699911705,-0.32156908989206373,,,False
1009,0.01768713581572981,0.11335686143931148,-0.13964583661347688,-0.15733297242920669,,,False
1011,0.016362586534789364,0.1220065821697088,-0.14860424023210192,-0.16496682676689128,,,False
1013,0.02070206869733865,0.17712668528463968,-0.20244157214610475,-0.2231436408434434,,,False
1015,0.013997855495882644,0.1817758514142497,-0.2118248800546142,-0.22582273555049684,,,False
1017,0.0172327666624896,0.14338637021124173,-0.17197131579336555,-0.18920408245585515,0.0,0.0172327666624896,True
1019,0.018676945617615626,0.2870474035087713,-0.3159668245046566,-0.3346437701222722,,,False
1021,0.016383989322114878,0.15859349301825856,-0.18772383094600498,-0.20410782026811986,,,False
1023,0.01839653968373317,0.24493595059076168,-0.27475885279271656,-0.2931553924764497,,,False
1025,0.01612234523570838,0.21204808521303178,-0.24325852553121724,-0.2593808707669256,,,False
1027,0.018066885520945264,0.21281443967060465,-0.2405799385573143,-0.25864682407825956,,,False
1029,0.019495017481203053,0.0832343870390263,-0.10820834052569941,-0.12770335800690247,,,False
1031,0.016538896921470425,0.22725977085570864,-0.25897028324090016,-0.2755091801623706,,,False
1033,0.015564641904165233,0.2117186777658428,-0.24320307874886538,-0.2587677206530306,,,False
1035,0.019618559245733524,0.2700356211958462,-0.299604211814371,-0.31922277106010455,,,False
1037,0.018599293530254246,0.18643318080916507,-0.21372051037944934,-0.23231980390970358,0.0,0.018599293530254246,True
1039,0.01838489883339306,0.3181842975295375,-0.34937171636157405,-0.3677566151949671,,,False
1041,0.01878203396348027,0.2998647622628003,-0.3314832112931712,-0.3502652452566515,,,False
1043,0.01862456257608308,0.18447527533118477,-0.21255203332976125,-0.23117659590584433,,,False
1045,0.020202635856307494,0.2150705284640161,-0.24268665480048435,-0.26288929065679184,,,False
1047,0.017760812654851466,0.13617515037593889,-0.16373191972662623,-0.1814927323814777,,,False
1049,0.018590031315192768,0.19668417006802674,-0.22475977936093833,-0.2433498106761311,,,False
1051,0.017769013887695473,0.21714210383100538,-0.24734710856377157,-0.26511612245146704,,,False
1053,0.02174171759637189,0.26462961904761945,-0.2923211824495514,-0.3140629000459233,,,False
1055,0.018397869437880437,0.1695708703902609,-0.1977390255091961,-0.21613689494707652,,,False
1057,0.0191058479424753,0.19238057608306436,-0.22056605811913804,-0.23967190606161334,0.0,0.0191058479424753,True
1059,0.019291200436209605,0.18822014500537002,-0.21604991127865675,-0.23534111171486635,,,False
1061,0.01850850712972918,0.19338215574650874,-0.2221639263216988,-0.24067243345142797,,,False
1063,0.020708953817281328,0.2249456040100238,-0.25247422850666257,-0.2731831823239439,,,False
1065,0.01945402295560336,0.199436937343358,-0.2275334819950715,-0.24698750495067487,,,False
1067,0.01632155792755699,0.13635237056927968,-0.1653675912523323,-0.1816891491798893,,,False
1069,0.020589985729800753,0.22852171142141037,-0.25638627280287823,-0.276976258532679,,,False
1071,0.01966768221267462,0.20030210275689142,-0.22821683993242242,-0.24788452214509704,,,False
1073,0.017882557246091557,0.2918998553526659,-0.32409745112961397,-0.3419800083757055,,,False
1075,0.017835052175080607,0.12881869316147518,-0.15644767805480134,-0.17428273022988194,,,False
1077,0.020068664792338042,0.20854105298961667,-0.23661860567894927,-0.2566872704712873,0.0,0.020068664792338042,True
1079,0.019262378620360426,0.18894255245255948,-0.21692031122676436,-0.2361826898471248,,,False
1081,0.018980530702947862,0.18485318367346934,-0.2130650943566531,-0.23204562505960097,,,False
1083,0.01839544762262804,0.1175507973505181,-0.1443611102590902,-0.16275655788171825,,,False
1085,0.01916830789055976,0.19335611994271323,-0.2215831640004569,-0.24075147189101667,,,False
1087,0.019388929272586314,0.19209467275331124,-0.2199607022743516,-0.23934963154693792,,,False
1089,0.019685640279866412,0.2469086244181872,-0.2757494367892749,-0.2954350770691413,,,False
1091,0.020382061308031996,0.21097292910848495,-0.2390022642126332,-0.2593843255206652,,,False
1093,0.018802022497911464,0.16321422592194715,-0.1909105920870091,-0.20971261458492058,,,False
1095,0.019408550131877367,0.2873868055853909,-0.31835619997393655,-0.3377647501058139,,,False
1097,0.019968428506385083,0.20307628464017088,-0.23086580599126216,-0.25083423449764725,0.0,0.019968428506385083,True
1099,0.018400046158252775,0.1552232388113134,-0.18317292408903485,-0.20157297024728763,,,False
1101,0.019689667948442596,0.19875144468313571,-0.22671931096656212,-0.2464089789150047,,,False
1103,0.018890811562238985,0.2008041668456853,-0.2292942421926054,-0.2481850537548444,,,False
1105,0.01781115401300873,0.128510779806659,-0.15603929707739586,-0.1738504510904046,,,False
1107,0.020170361567609513,0.13529208736126005,-0.1605766451134262,-0.18074700668103572,,,False
1109,0.018629117883995794,0.2721860651629059,-0.30344700635634647,-0.32207612424034227,,,False
1111,0.020638317725862332,0.23542123093447875,-0.2632106782631963,-0.2838489959890586,,,False
1113,0.020932396254326413,0.3091145198711057,-0.33787282422838594,-0.35880522048271235,,,False
1115,0.019714201531805753,0.23100723630504727,-0.26000383790247156,-0.2797180394342773,,,False
1117,0.01807148368122702,0.3082346244181865,-0.3410761218179272,-0.3591476054991542,0.0,0.01807148368122702,True
1119,0.017509497172693678,0.10803284640171762,-0.13532698865916123,-0.1528364858318549,,,False
1121,0.01924746649958231,0.17152715538847035,-0.19932302974628274,-0.21857049624586505,,,False
1123,0.01906667970103837,0.18068970354457511,-0.20862838202561051,-0.22769506172664888,,,False
1125,0.017129173515335994,0.24605004332259128,-0.27765261337284763,-0.29478178688818363,,,False
1127,0.017619822918009342,0.20263459577515147,-0.2315240409112045,-0.24914386382921383,,,False
1129,0.020557620322234238,0.20444287039026005,-0.23261574099262378,-0.253173361314858,,,False
1131,0.017258486602816647,0.2815843440744705,-0.3144475937472446,-0.33170608035006127,,,False
1133,0.0212304250632534,0.12764668063014503,-0.15221449157978123,-0.17344491664303463,,,False
1135,0.019542904070294853,0.16167086394557792,-0.18842920732436697,-0.20797211139466182,,,False
1137,0.019738692917412703,0.20677900143215167,-0.23568066050749925,-0.25541935342491195,0.0,0.019738692917412703,True
1139,0.01829611914965995,0.23201021768707478,-0.2618262253257958,-0.28012234447545575,,,False
1141,0.01936990109261255,0.24470371822413134,-0.2748546637704292,-0.29422456486304177,,,False
1143,0.0193299031710229,0.2016685563909767,-0.23018790087539764,-0.24951780404642054,,,False
1145,0.0201250346986514,0.1916294826351585,-0.21908217852780804,-0.23920721322645944,,,False
1147,0.018891933731948973,0.2392585653419255,-0.26925279077323877,-0.28814472450518774,,,False
1149,0.017857783810717343,0.20949788936627245,-0.23815664165210487,-0.2560144254628222,,,False
1151,0.017851365816923287,0.13829053311851006,-0.1661739084068072,-0.1840252742237305,,,False
1153,0.018278087978279123,0.23876142033655484,-0.26897119959543847,-0.2872492875737176,,,False
1155,0.018972435574054203,0.21265730218403092,-0.24196069322426367,-0.26093312879831787,,,False
1157,0.01860213188865023,0.1375813404940916,-0.16500181500610875,-0.18360394689475898,0.0,0.01860213188865023,True
1159,0.018125233461630294,0.06610362047977107,-0.09192703646786701,-0.1100522699294973,,,False
1161,0.01962912498567851,0.19636112352309298,-0.22518857398053232,-0.24481769896621083,,,False
1163,0.01935285115347901,0.2247160010741129,-0.2539218848579603,-0.2732747360114393,,,False
1165,0.018534281176154743,0.19692938882921582,-0.22557640972277754,-0.24411069089893228,,,False
1167,0.017415640415920808,0.1845911414249906,-0.21473974754560216,-0.23215538796152296,,,False
1169,0.01900962463718825,0.2240227482993193,-0.2527638243022037,-0.2717734489393919,,,False
1171,0.019778567521183954,0.19350852774794072,-0.221608095963776,-0.24138666348495996,,,False
1173,0.01936358795142623,0.18414662728249093,-0.21239593306386573,-0.23175952101529196,,,False
1175,0.018695667496121254,0.1911904088793402,-0.21969915635164672,-0.23839482384776797,,,False
1177,0.01978954670485744,0.2034226093805939,-0.23185415999112302,-0.25164370669598046,0.0,0.01978954670485744,True
1179,0.0209799916708438,0.2519889835302534,-0.28051271750895945,-0.30149270917980325,,,False
1181,0.01976934018080917,0.19687488865019612,-0.22518862817062002,-0.2449579683514292,,,False
1183,0.018931051994868192,0.18647304511278154,-0.21520831435996735,-0.23413936635483554,,,False
1185,0.01809147189998811,0.14638272144647216,-0.17485252034378185,-0.19294399224376996,,,False
1187,0.017612397591001333,0.1278487665592539,-0.15628327824501467,-0.173895675836016,,,False
1189,0.019667063657954453,0.1287286899391328,-0.15628266465503896,-0.1759497283129934,,,False
1191,0.019327607903687816,0.21788946759756472,-0.24704554044565563,-0.26637314834934345,,,False
1193,0.01977239165950595,0.14506520121732833,-0.17237761914830646,-0.1921500108078124,,,False
1195,0.020016924573338202,0.21380039849623994,-0.2427705866313269,-0.2627875112046651,,,False
1197,0.018976250338345935,0.22208213533834514,-0.25124001529831075,-0.2702162656366567,0.0,0.018976250338345935,True
1199,0.01941738943489682,0.1943486469745788,-0.22246686662311654,-0.24188425605801336,,,False
1201,0.03220775595357442,0.07409352201933368,-0.08511374420222736,-0.11732150015580178,,,False
1203,0.017881264960615872,0.2422501747225202,-0.27319510118121987,-0.29107636614183574,,,False
1205,0.019947333802363076,0.156777425707124,-0.18321007862695932,-0.2031574124293224,,,False
1207,0.019414023169829375,0.1879224629430713,-0.21553894872835383,-0.2349529718981832,,,False
1209,0.019660745879579944,0.19178998675259504,-0.2194209710045169,-0.23908171688409685,,,False
1211,0.019715011146914957,0.19657559935553115,-0.2246453054493206,-0.24436031659623556,,,False
1213,0.01984146978756418,0.1968267744360895,-0.22483102866889504,-0.24467249845645922,,,False
1215,0.01990964094522024,0.19899650053705664,-0.22706286440916396,-0.2469725053543842,,,False
1217,0.019416896293710573,0.23384671929824488,-0.2634756591622269,-0.2828925554559375,0.0,0.019416896293710573,True
1219,0.019227725066237072,0.19919272717507974,-0.22799103908145352,-0.2472187641476906,,,False
1221,0.018763660735768017,0.2629621242391683,-0.29387961622144476,-0.3126432769572128,,,False
1223,0.01857085363647215,0.09674415073397695,-0.12335989737869515,-0.1419307510151673,,,False
1225,0.019571889451605262,0.2194744586466158,-0.24863097673046752,-0.2682028661820728,,,False
